playerID,year,tmID,pos,nrAwards,points,oRebounds,dRebounds,assists,steals,blocks,turnovers,PF,dq,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostPoints,PostoRebounds,PostdRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostDQ,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade
brownco01w,6,IND,G,0.0,6,0,2,3,1,0,3,1,0,5,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownco01w,7,CHI,G,0.0,48,4,18,26,10,0,18,12,0,59,16,8,4,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
browned01w,1,DET,G-F,0.0,188,36,52,72,24,5,68,77,0,168,60,80,67,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
browned01w,2,DET,G-F,0.0,237,31,70,87,33,7,68,83,1,232,85,60,47,53,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
browned01w,3,DET,G-F,0.0,115,29,53,58,25,7,60,73,0,131,43,32,23,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
browned01w,4,PHO,G-F,0.0,118,29,42,62,30,7,47,44,0,152,41,44,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
browned01w,7,HOU,G-F,0.0,4,1,3,1,1,0,2,2,0,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownki01w,3,WAS,G,0.0,28,4,8,6,5,0,5,10,0,35,12,3,3,11,1,6,0,1,1,2,0,0,3,0,6,3,0,0,2,0
brownki01w,4,WAS,G,0.0,60,6,26,28,13,1,22,23,0,72,24,3,2,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownki01w,5,WAS,G,0.0,104,9,41,42,13,2,33,21,0,88,35,24,21,28,13,3,0,0,0,0,0,0,0,0,1,1,0,0,1,1
brownki01w,6,HOU,G,0.0,2,0,1,2,3,0,4,1,0,2,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,2,2,0,0
brownki01w,7,NYL,G,0.0,20,2,6,9,2,0,3,7,0,20,6,8,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownki01w,8,LAS,G,0.0,142,10,34,50,13,4,27,26,0,108,41,48,41,43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownki01w,9,LAS,G,0.0,158,8,51,66,19,0,39,41,0,146,52,34,31,67,23,14,1,0,2,0,0,1,1,0,14,6,1,1,3,1
brownki01w,10,CON,G,0.0,130,9,46,38,13,3,29,35,0,123,47,22,18,54,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownru01w,1,CLE,F,0.0,253,54,70,44,38,13,59,81,0,187,93,78,66,2,1,63,19,15,10,17,2,17,17,0,45,21,24,21,1,0
brownru01w,2,CLE,F,0.0,249,49,83,37,44,10,37,73,1,195,101,63,46,1,1,25,2,6,5,4,2,3,9,0,15,10,6,5,0,0
brownru01w,3,CLE,F,0.0,112,29,46,27,21,8,39,54,0,105,42,38,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brownru01w,4,CHA,F,0.0,125,34,49,16,29,10,35,88,1,116,53,23,19,2,0,7,3,5,4,2,0,4,4,0,7,3,2,1,0,0
brumfma01w,1,MIN,G,0.0,124,22,38,42,22,2,40,70,1,101,47,42,29,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brumfma01w,2,MIA,G,0.0,44,8,17,32,20,0,24,27,0,60,17,5,5,15,5,2,0,0,0,1,0,0,0,0,2,1,0,0,1,0
brumfma01w,4,CHA,G,0.0,18,1,9,14,1,1,6,13,0,16,6,6,6,3,0,3,0,0,1,0,0,1,1,0,2,1,2,1,0,0
brungje01w,5,CON,F,0.0,50,10,27,27,4,4,12,21,0,59,18,5,4,38,10,8,5,8,5,1,0,2,5,0,15,3,0,0,10,2
brungje01w,6,CON,F,0.0,2,1,5,2,0,0,2,4,0,9,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brungje01w,7,CON,F,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brunsre01w,5,SAC,F,0.0,151,42,80,19,23,13,29,48,0,140,59,46,33,0,0,19,8,9,3,2,4,3,5,0,20,7,7,5,0,0
brunsre01w,6,SAC,F,0.0,265,75,112,16,28,15,42,61,0,246,105,92,55,0,0,55,13,31,10,5,4,9,27,0,56,25,11,5,0,0
brunsre01w,7,SAC,F,0.0,232,77,114,17,21,15,40,65,0,204,94,75,44,0,0,54,9,23,5,3,6,9,16,0,54,18,28,18,1,0
brunsre01w,8,SAC,F,0.0,378,130,165,24,44,31,58,78,0,298,141,140,96,4,0,45,4,15,1,3,5,2,3,0,31,19,10,7,0,0
brunsre01w,9,SAC,F,0.0,327,87,126,13,36,20,51,82,0,270,135,85,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brunsre01w,10,SAC,F,0.0,331,67,123,9,40,16,45,57,0,255,124,106,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bullevi01w,1,WAS,F,0.0,342,61,122,42,64,47,58,88,0,294,143,63,45,34,11,30,2,7,3,5,5,2,5,0,20,10,6,6,7,4
bullevi01w,2,WAS,F,0.0,278,65,166,41,53,58,53,86,0,286,112,48,35,64,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bullevi01w,3,WAS,F,0.0,271,46,140,53,54,37,56,84,0,236,109,41,34,48,19,25,5,10,4,8,5,6,11,0,27,11,2,2,7,1
burgean01w,2,WAS,G,0.0,124,27,49,88,26,2,60,45,0,141,47,27,16,47,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burgean01w,3,WAS,G,0.0,125,16,46,93,34,4,41,39,0,101,39,45,35,33,12,30,7,8,27,2,0,10,4,0,29,11,9,6,8,2
burgean01w,4,WAS,G,0.0,131,24,55,112,27,1,52,47,1,134,50,25,15,58,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burgeli01w,1,SAC,F,0.0,12,7,10,2,1,0,4,8,0,15,3,9,6,0,0,4,1,1,0,0,2,1,1,0,1,1,2,2,0,0
burraal01w,1,POR,C,0.0,159,20,54,6,3,7,36,36,0,109,64,41,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burraal01w,2,POR,C,0.0,106,22,37,10,5,3,30,30,0,83,44,31,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burraal01w,3,POR,C,0.0,278,52,95,7,10,7,49,58,0,186,117,52,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burraal01w,4,SEA,C,0.0,89,27,34,5,5,5,25,58,0,75,35,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burseja01w,2,MIN,C,0.0,47,23,19,5,2,15,20,20,0,48,16,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burseja01w,3,MIN,C,0.0,83,29,31,7,7,13,18,60,0,83,31,36,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burseja01w,4,MIN,C,0.0,206,40,68,19,13,28,42,81,2,155,76,70,54,2,0,16,2,7,2,4,2,3,3,0,18,6,6,4,0,0
burseja01w,5,SEA,C,0.0,141,51,45,19,23,36,41,84,2,119,51,67,39,0,0,27,10,8,1,9,10,8,17,0,27,12,4,3,0,0
burseja01w,6,SEA,C,0.0,340,81,118,23,19,40,78,139,6,243,127,123,86,0,0,28,8,6,3,3,1,2,11,0,18,11,6,6,0,0
burseja01w,7,SEA,C,0.0,300,63,115,22,17,25,55,91,1,221,113,109,73,1,1,31,3,7,1,2,3,1,11,1,26,10,13,11,0,0
burseja01w,8,SEA,C,0.0,256,67,87,22,13,28,58,86,0,209,93,101,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burseja01w,10,SEA,C,0.0,207,31,76,10,21,31,35,71,1,145,74,80,59,0,0,2,1,7,2,0,2,3,9,1,8,0,4,2,0,0
buttsta01w,5,MIN,G,0.0,76,21,41,25,13,7,23,37,1,80,24,25,18,37,10,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
byearla01w,1,SAC,G-F,0.0,181,42,80,21,30,5,35,72,1,143,75,49,30,2,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0
byearla01w,2,LAS,G-F,0.0,297,80,103,29,42,13,38,112,4,221,133,52,30,3,1,45,15,13,2,3,4,5,16,0,36,18,14,9,0,0
byearla01w,3,LAS,G-F,0.0,182,65,76,13,19,4,20,89,4,123,76,53,30,0,0,42,15,14,5,9,1,10,19,0,30,19,11,4,0,0
byearla01w,4,LAS,G-F,0.0,28,12,9,2,0,2,2,12,0,25,10,11,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byearla01w,7,WAS,G-F,0.0,112,37,50,10,12,2,35,58,2,107,48,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byearla01w,8,HOU,G-F,0.0,151,37,38,16,23,5,37,60,0,110,65,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
byearla01w,9,HOU,G-F,0.0,18,5,7,1,3,0,1,16,0,17,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
campbed01w,1,SEA,G,0.0,222,8,26,37,19,4,40,35,0,215,84,58,41,49,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
campbed01w,2,SAC,G,0.0,260,11,74,74,19,9,64,45,0,244,92,43,33,94,43,28,4,7,11,5,1,5,9,0,31,11,3,2,9,4
campbed01w,3,SAC,G,0.0,4,0,1,0,1,0,0,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
campbed01w,4,SAC,G,1.0,267,17,53,43,21,5,43,42,0,244,98,33,25,111,46,40,1,3,11,1,0,8,11,0,36,17,2,2,16,4
campbed01w,5,SAC,G,0.0,74,3,16,16,5,2,15,24,0,76,29,2,0,39,16,26,0,11,5,3,0,2,6,0,25,10,0,0,14,6
campbed01w,6,SAS,G,0.0,48,2,12,14,7,0,15,20,0,67,21,1,1,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
campbmi01w,1,WAS,F-C,0.0,6,0,2,1,0,1,3,2,0,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cantydo01w,1,DET,G-F,0.0,257,31,39,82,49,5,51,64,0,203,83,131,91,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cantydo01w,2,DET,G-F,0.0,197,45,38,70,31,1,55,69,0,193,70,74,56,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cantydo01w,3,DET,G-F,0.0,160,24,45,83,21,4,56,59,0,154,52,76,55,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cantydo01w,4,HOU,G-F,0.0,172,36,64,56,22,1,49,62,0,145,55,93,62,1,0,11,7,4,5,1,0,3,7,0,9,3,8,5,0,0
cantydo01w,5,HOU,G-F,0.0,177,40,44,64,32,1,45,61,0,150,63,72,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cantydo01w,6,HOU,G-F,0.0,270,25,83,101,29,2,67,75,0,238,95,110,80,4,0,40,11,11,17,1,0,14,12,0,30,12,20,16,0,0
cantydo01w,7,HOU,G-F,0.0,164,12,40,44,17,0,35,36,0,105,54,77,56,3,0,16,0,4,6,0,0,5,1,0,8,6,6,4,0,0
cantydo01w,8,CHI,G-F,0.0,259,19,45,123,30,4,57,42,0,241,87,115,81,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cantydo01w,9,CHI,G-F,0.0,226,24,47,115,28,3,54,74,0,180,71,124,83,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cantydo01w,10,CHI,G-F,0.0,234,18,45,109,28,5,57,96,1,194,74,119,82,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
careyja01w,6,CON,G,0.0,18,2,4,7,2,0,4,9,0,19,7,0,0,13,4,5,0,2,7,1,0,4,5,0,9,2,0,0,6,1
careyja01w,7,CON,G,0.0,63,1,15,32,7,0,17,24,0,58,22,5,5,40,14,5,0,1,2,0,0,0,4,0,6,2,0,0,5,1
careyja01w,8,CON,G,0.0,112,1,29,30,4,0,16,30,0,101,37,8,6,71,32,8,0,2,9,1,0,1,1,0,7,2,3,2,6,2
careyja01w,9,CON,G,0.0,137,4,36,47,8,1,22,24,0,111,47,10,9,83,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carsoes01w,9,NYL,G-F,0.0,223,25,51,31,32,8,35,49,0,245,92,46,31,29,8,34,1,8,5,1,2,4,11,0,33,16,2,1,6,1
carsoes01w,10,NYL,G-F,0.0,340,24,48,46,37,10,54,76,1,321,131,48,44,102,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carteam01w,5,DET,F,0.0,1,0,4,0,2,0,3,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carteam01w,6,NYL,F,0.0,0,0,2,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cashsw01w,3,DET,F,0.0,474,77,145,86,37,31,100,85,0,353,144,227,173,63,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cashsw01w,4,DET,F,0.0,548,65,128,119,43,23,108,76,0,430,195,214,146,40,12,130,24,27,35,4,5,28,21,0,104,43,52,42,10,2
cashsw01w,5,DET,F,0.0,526,78,130,135,44,29,81,84,0,384,180,219,158,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cashsw01w,6,DET,F,0.0,119,42,46,43,12,6,47,44,1,126,48,32,21,10,2,16,5,4,7,3,2,4,4,0,13,4,11,8,1,0
cashsw01w,7,DET,F,0.0,358,63,105,106,20,11,88,85,0,323,124,143,109,13,1,76,19,42,32,3,3,22,22,0,80,29,25,18,3,0
cashsw01w,8,DET,F,0.0,344,54,135,79,19,13,81,70,0,307,126,121,92,3,0,95,16,26,18,5,2,18,23,0,91,41,23,13,3,0
cashsw01w,9,SEA,F,0.0,351,46,121,58,21,32,69,72,0,293,114,158,122,8,1,8,3,8,2,1,2,3,3,0,12,4,0,0,1,0
cashsw01w,10,SEA,F,1.0,390,62,152,82,28,16,91,98,1,355,139,128,102,31,10,63,6,10,5,7,3,6,10,0,39,19,25,21,10,4
cassija01w,1,MIA,C,0.0,74,7,16,9,5,2,13,17,0,55,20,43,30,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castriz01w,3,MIA,F-G,0.0,66,7,10,7,7,0,18,22,0,72,24,25,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castriz01w,4,PHO,F-G,0.0,69,6,6,9,6,1,10,11,0,71,25,18,11,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castriz01w,6,SEA,F-G,0.0,269,23,74,49,18,4,59,73,0,242,93,73,59,72,24,17,0,3,4,2,0,8,12,0,18,6,4,4,6,1
castriz01w,7,SEA,F-G,0.0,246,16,56,47,23,2,49,58,0,194,91,59,39,65,25,29,3,5,8,2,1,6,10,0,18,7,15,13,9,2
castriz01w,8,SEA,F-G,0.0,419,19,77,95,35,4,64,70,0,331,139,101,81,156,60,20,0,4,4,0,1,4,6,0,20,8,0,0,13,4
castriz01w,9,ATL,F-G,0.0,269,10,55,52,27,6,57,39,0,272,96,59,48,94,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castriz01w,10,ATL,F-G,0.0,488,20,55,67,36,2,83,75,0,445,184,91,71,142,49,32,1,2,9,0,0,4,5,0,16,8,17,12,8,4
catchta01w,3,IND,F,1.0,594,92,184,118,94,43,82,105,2,439,184,184,150,193,76,61,12,20,7,4,1,11,7,0,45,22,11,9,21,8
catchta01w,4,IND,F,0.0,671,82,190,114,72,35,102,122,2,512,221,183,155,191,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
catchta01w,5,IND,F,0.0,568,79,170,115,67,38,77,90,2,468,180,178,152,167,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
catchta01w,6,IND,F,1.0,501,69,195,143,90,16,91,96,1,410,157,193,152,123,35,69,13,24,9,8,1,11,13,1,59,21,28,22,12,5
catchta01w,7,IND,F,2.0,521,68,172,119,94,35,79,90,0,398,162,204,165,107,32,28,2,10,7,2,1,6,8,0,31,10,6,4,8,4
catchta01w,8,IND,F,0.0,348,54,135,98,66,22,62,64,0,259,108,133,109,74,23,95,12,54,19,13,3,10,15,0,73,27,41,36,19,5
catchta01w,9,IND,F,0.0,332,48,109,83,49,11,61,74,1,258,101,115,92,88,38,61,3,20,18,3,2,11,12,0,34,15,30,28,11,3
catchta01w,10,IND,F,1.0,512,86,159,107,99,18,88,92,0,407,157,181,158,122,40,172,24,80,54,33,14,34,34,1,122,56,60,51,36,9
caufila01w,3,UTA,G,0.0,19,3,2,1,7,0,8,13,0,15,6,2,2,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chambco01w,8,CON,G,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chanequ01w,9,CHI,G,0.0,68,4,24,24,16,3,23,19,0,83,23,12,10,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chapmji01w,3,DET,C,0.0,22,11,15,0,3,2,8,20,0,27,10,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
choneka01w,5,WAS,C,0.0,28,8,9,4,1,4,11,13,0,27,11,11,6,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
choneka01w,6,WAS,C,0.0,14,2,4,1,1,0,4,9,0,14,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
choneka01w,7,SEA,C,0.0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chriska01w,3,PHO,F,0.0,120,39,41,15,24,13,32,73,1,95,48,35,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chriska01w,4,PHO,F,0.0,206,61,65,16,25,16,39,104,4,161,78,83,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chriska01w,5,PHO,F,0.0,50,27,42,23,21,7,26,89,2,49,19,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chriska01w,6,PHO,F,0.0,18,9,13,7,7,5,10,25,1,15,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chriska01w,7,HOU,F,0.0,21,11,22,6,3,1,16,35,1,22,9,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chriska01w,8,CHI,F,0.0,48,17,26,7,10,5,21,59,1,48,20,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chrissh01w,5,NYL,F,0.0,191,19,49,23,9,9,32,71,0,189,67,51,33,82,24,28,4,5,4,2,3,3,13,0,21,8,9,6,14,6
chrissh01w,6,NYL,F,0.0,311,25,67,41,33,19,50,100,1,270,111,76,65,89,24,11,0,5,1,0,1,2,7,0,12,4,2,1,4,2
chrissh01w,7,NYL,F,0.0,423,28,92,44,20,42,82,105,1,348,136,120,99,156,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chrissh01w,8,NYL,F,0.0,368,34,115,70,34,19,82,99,0,328,118,117,93,119,39,44,4,18,6,2,0,4,9,0,34,15,9,8,12,6
chrissh01w,9,NYL,F,0.0,488,31,63,51,35,17,61,93,1,385,153,134,111,175,71,82,5,21,3,4,2,12,17,0,73,30,14,10,27,12
chrissh01w,10,NYL,F,0.0,514,29,127,56,28,27,56,102,1,383,154,148,128,204,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cironkr01w,10,CON,G,0.0,7,0,5,4,2,0,0,3,0,5,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clearmi01w,1,PHO,G,0.0,57,12,25,77,34,2,14,36,0,45,14,27,19,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clearmi01w,2,PHO,G,0.0,2,2,1,9,2,0,3,2,0,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clinest01w,1,SAC,G,0.0,66,7,23,49,12,1,25,19,0,57,20,17,14,41,12,3,0,0,0,0,0,0,2,0,1,1,0,0,1,1
clinest01w,2,SAC,G,0.0,10,0,3,14,1,0,6,10,1,14,4,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clinest01w,3,DET,G,0.0,27,1,4,17,1,1,6,6,0,21,8,6,5,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coggicl01w,8,CHI,G,0.0,49,3,13,8,5,1,19,28,0,77,19,4,1,50,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cokermo01w,5,LAS,F,0.0,3,1,0,3,0,1,3,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colemco01w,4,CON,F,0.0,36,8,14,1,8,2,13,18,0,20,11,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colemma01w,10,WAS,G-F,0.0,171,22,54,22,20,9,34,44,0,159,54,45,34,80,29,21,3,7,3,4,4,7,3,0,19,6,5,5,8,4
colleka01w,1,MIA,G-F,0.0,264,15,48,50,27,7,65,65,0,293,103,70,53,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colleka01w,2,MIA,G-F,0.0,26,2,5,7,2,1,7,9,0,39,10,10,6,1,0,2,1,0,0,0,0,0,1,0,0,0,2,2,0,0
consuca01w,2,UTA,G,0.0,2,1,5,10,4,0,11,4,0,5,0,4,2,2,0,3,0,1,0,1,0,1,0,0,1,1,1,1,0,0
coopeca01w,2,NYL,C,0.0,26,7,4,1,0,2,3,6,0,12,8,13,10,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0
coopeca01w,3,NYL,C,0.0,27,5,11,3,4,5,10,28,0,28,11,8,5,0,0,3,1,1,0,2,0,2,3,0,2,1,2,1,0,0
coopecy01w,1,HOU,G,1.0,550,17,68,156,39,6,99,61,0,392,180,168,147,121,43,136,5,10,22,9,1,18,11,0,119,45,39,35,32,11
coopecy01w,4,HOU,G,0.0,64,2,8,22,4,1,14,9,0,38,16,28,25,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crawlsy01w,1,POR,F-C,0.0,357,64,121,34,29,24,88,96,2,298,143,102,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crawlsy01w,2,POR,F-C,0.0,299,63,140,54,19,26,61,85,3,267,120,77,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crawlsy01w,3,POR,F-C,0.0,279,46,88,47,18,37,62,90,0,284,114,63,44,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crawlsy01w,4,SAS,F-C,0.0,115,39,66,19,18,19,40,76,1,130,50,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
crockda01w,3,UTA,F,0.0,29,6,7,2,0,2,3,8,0,28,10,12,9,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0
crockwi01w,9,PHO,F,0.0,9,4,7,0,4,1,1,14,1,8,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cronika01w,7,CHI,G,0.0,24,3,9,2,6,2,11,18,0,30,9,7,2,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cunnibe01w,1,WAS,G,0.0,59,4,17,12,2,0,12,23,0,68,17,19,16,37,9,7,0,0,0,1,0,1,0,0,6,3,0,0,4,1
cunnida01w,3,ORL,F,0.0,0,1,1,0,2,0,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
currimo01w,7,CHA,F,0.0,339,51,81,87,34,4,62,100,1,262,87,184,149,55,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
currimo01w,8,CHI,F,0.0,354,45,88,58,24,7,51,95,1,241,106,163,128,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
currimo01w,9,WAS,F,0.0,403,32,109,86,30,12,87,121,2,337,135,132,109,64,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
currimo01w,10,WAS,F,0.0,278,38,108,61,29,14,57,83,0,217,78,127,102,52,20,10,8,7,1,4,1,3,8,0,15,2,7,6,3,0
curryed01w,4,PHO,G,0.0,33,1,10,24,9,0,15,25,0,35,13,3,2,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
curryed01w,6,LAS,G,0.0,23,4,7,12,7,1,10,16,0,23,7,6,3,16,6,0,0,1,1,1,0,5,3,0,1,0,0,0,1,0
dalesst01w,3,WAS,G-F,0.0,303,26,55,84,16,4,68,79,1,230,93,100,74,109,43,38,5,3,16,2,0,5,8,0,30,13,4,4,18,8
dalesst01w,4,WAS,G-F,0.0,340,44,57,114,29,12,72,97,2,298,122,55,39,160,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dalesst01w,5,WAS,G-F,0.0,254,17,47,78,20,3,37,61,0,228,87,55,40,119,40,27,6,9,5,2,0,8,8,0,20,8,15,10,9,1
dalesst01w,7,CHI,G-F,0.0,161,6,21,40,9,1,32,39,0,147,52,46,32,81,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dalesst01w,8,CHI,G-F,0.0,319,14,41,83,20,0,57,53,0,314,109,39,33,201,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daleygr01w,1,MIN,G,0.0,173,32,40,57,12,0,50,49,0,147,57,65,42,56,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daleygr01w,2,NYL,G,0.0,25,3,5,10,8,1,7,12,0,21,10,9,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
daleygr01w,3,HOU,G,0.0,63,13,10,16,3,1,17,15,0,37,16,47,29,8,2,2,2,0,0,0,0,1,0,0,2,0,2,2,0,0
daleygr01w,4,PHO,G,0.0,2,1,1,3,0,1,3,2,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darlihe01w,1,CLE,G,0.0,155,24,39,65,37,5,67,52,0,150,47,65,48,38,13,33,7,13,13,7,0,6,5,0,28,9,14,10,13,5
darlihe01w,2,CLE,G,0.0,196,18,58,109,34,4,70,59,0,166,59,72,55,70,23,18,5,6,19,7,1,5,9,0,27,5,6,5,9,3
darlihe01w,4,CLE,G,0.0,141,25,62,128,39,6,74,87,2,143,44,41,30,71,23,9,4,8,13,6,0,10,11,0,13,2,4,4,8,1
darlihe01w,5,MIN,G,0.0,140,11,56,115,30,4,74,83,0,130,43,63,42,55,12,7,2,1,3,3,0,11,4,0,9,2,2,1,3,2
darlihe01w,6,CHA,G,0.0,107,5,42,83,41,0,51,73,1,88,27,58,43,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darlihe01w,7,CHA,G,0.0,158,13,46,82,35,3,73,76,0,138,51,55,38,47,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darlihe01w,8,SAS,G,0.0,134,7,62,103,45,1,53,84,0,120,46,35,27,41,15,42,3,14,19,6,0,13,14,0,30,14,6,5,17,9
darlihe01w,9,SAS,G,0.0,108,13,60,54,33,3,45,67,0,123,33,38,30,60,12,12,3,4,5,3,0,7,8,0,13,5,0,0,7,2
